id,t,asleep,file_info,region_id,experiment_id,start_datetime,stop_datetime,sex,genotype
2019-06-17 08:00:00|Monitor26.txt|02,0,0.67463768115942,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,2,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|03,0,0.565660225442834,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,3,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|04,0,0.646135265700483,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,4,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|05,0,0.657125603864734,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,5,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|06,0,0.649074074074074,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,6,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|07,0,0.695410628019324,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,7,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|08,0,0.782367149758454,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,8,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|09,0,0.747101449275362,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,9,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|10,0,0.574718196457327,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,10,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|11,0,0.566425120772947,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,11,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|12,0,0.661352657004831,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,12,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|13,0,0.638888888888889,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,13,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|14,0,0.611916264090177,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,14,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|15,0,0.635748792270531,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,15,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|16,0,0.661111111111111,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,16,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|17,0,0.648792270531401,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,17,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|18,0,0.63792270531401,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,18,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|19,0,0.674154589371981,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,19,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|20,0,0.727657004830918,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,20,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|21,0,0.748913043478261,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,21,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|22,0,0.678864734299517,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,22,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|23,0,0.597342995169082,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,23,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|24,0,0.661111111111111,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,24,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|25,0,0.63743961352657,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,25,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|26,0,0.601207729468599,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,26,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|27,0,0.660144927536232,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,27,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
2019-06-17 08:00:00|Monitor26.txt|28,0,0.639855072463768,/1TB/Cloud/Lab/Gitlab/fslretho/inst/extdata/DAM_results/DAM_20190617/Monitor26.txt,28,2019-06-17 08:00:00|Monitor26.txt,2019-06-17T08:00:00Z,2019-06-20,M,pVIBSSL48-pCasper4-R19G02-DSCP-QF2-hsp70t (4) X Quas-dtrpa1 \#6
